date,series_key,value
2015-02-27,d_round_1_5,113.87
2015-02-27,d_round_2_0,120.48
2015-02-27,d_round_3_0,166.3
2015-02-27,d_round_4_0,226.03
2015-02-27,d_round_5_0,193.35
2015-02-27,d_total,124.0
2015-02-28,d_round_0_5,104.81
2015-02-28,d_round_0_7,110.44
2015-02-28,d_round_0_9,109.33
2015-02-28,d_round_1_0,114.13
2015-02-28,d_round_1_5,113.82
2015-02-28,d_round_2_0,120.52
2015-02-28,d_round_3_0,166.46
2015-02-28,d_round_4_0,226.0
2015-02-28,d_round_5_0,194.05
2015-02-28,d_total,123.97
2015-03-01,d_round_0_5,114.97
2015-03-01,d_round_0_7,114.32
2015-03-01,d_round_0_9,113.99
2015-03-01,d_round_1_0,116.69
2015-03-01,d_round_1_5,117.07
2015-03-01,d_round_2_0,124.16
2015-03-01,d_round_3_0,175.33
2015-03-01,d_round_4_0,231.34
2015-03-01,d_round_5_0,193.71
2015-03-01,d_total,127.85
2015-03-02,d_round_0_5,114.98
2015-03-02,d_round_0_7,114.3
2015-03-02,d_round_0_9,113.93
2015-03-02,d_round_1_0,116.69
2015-03-02,d_round_1_5,117.07
2015-03-02,d_round_2_0,124.3
2015-03-02,d_round_3_0,175.45
2015-03-02,d_round_4_0,231.34
2015-03-02,d_round_5_0,193.8
2015-03-02,d_total,127.89
2015-03-03,d_round_0_5,114.64
2015-03-03,d_round_0_7,113.92
2015-03-03,d_round_0_9,113.38
2015-03-03,d_round_1_0,116.14
2015-03-03,d_round_1_5,116.2
2015-03-03,d_round_2_0,123.38
2015-03-03,d_round_3_0,175.51
2015-03-03,d_round_4_0,231.53
2015-03-03,d_round_5_0,194.67
2015-03-03,d_total,127.39
2015-03-04,d_round_0_5,114.6
2015-03-04,d_round_0_7,113.96
2015-03-04,d_round_0_9,113.45
2015-03-04,d_round_1_0,116.17
2015-03-04,d_round_1_5,116.07
2015-03-04,d_round_2_0,123.33
2015-03-04,d_round_3_0,175.24
2015-03-04,d_round_4_0,231.5
2015-03-04,d_round_5_0,193.82
2015-03-04,d_total,127.37
2015-03-05,d_round_0_5,114.61
2015-03-05,d_round_0_7,113.99
2015-03-05,d_round_0_9,113.63
2015-03-05,d_round_1_0,116.19
2015-03-05,d_round_1_5,116.16
2015-03-05,d_round_2_0,123.32
2015-03-05,d_round_3_0,175.22
2015-03-05,d_round_4_0,231.57
2015-03-05,d_round_5_0,193.22
2015-03-05,d_total,127.36
2015-03-06,d_round_0_5,114.76
2015-03-06,d_round_0_7,114.13
2015-03-06,d_round_0_9,113.77
2015-03-06,d_round_1_0,116.45
2015-03-06,d_round_1_5,116.32
2015-03-06,d_round_2_0,123.49
2015-03-06,d_round_3_0,175.18
2015-03-06,d_round_4_0,231.39
2015-03-06,d_round_5_0,192.91
2015-03-06,d_total,127.54
2015-03-07,d_round_0_5,114.76
2015-03-07,d_round_0_7,114.07
2015-03-07,d_round_0_9,113.72
2015-03-07,d_round_1_0,116.4
2015-03-07,d_round_1_5,116.26
2015-03-07,d_round_2_0,123.41
2015-03-07,d_round_3_0,175.25
2015-03-07,d_round_4_0,231.39
2015-03-07,d_round_5_0,192.99
2015-03-07,d_total,127.5
2015-03-08,d_round_0_5,114.77
2015-03-08,d_round_0_7,114.09
2015-03-08,d_round_0_9,113.71
2015-03-08,d_round_1_0,116.41
2015-03-08,d_round_1_5,116.27
2015-03-08,d_round_2_0,123.33
2015-03-08,d_round_3_0,175.24
2015-03-08,d_round_4_0,231.39
2015-03-08,d_round_5_0,193.31
2015-03-08,d_total,127.5
2015-03-09,d_round_0_5,114.75
2015-03-09,d_round_0_7,114.07
2015-03-09,d_round_0_9,113.71
2015-03-09,d_round_1_0,116.4
2015-03-09,d_round_1_5,116.27
2015-03-09,d_round_2_0,123.3
2015-03-09,d_round_3_0,175.26
2015-03-09,d_round_4_0,231.39
2015-03-09,d_round_5_0,193.57
2015-03-09,d_total,127.46
2015-03-10,d_round_0_5,114.57
2015-03-10,d_round_0_7,113.96
2015-03-10,d_round_0_9,113.16
2015-03-10,d_round_1_0,115.34
2015-03-10,d_round_1_5,115.18
2015-03-10,d_round_2_0,122.45
2015-03-10,d_round_3_0,170.82
2015-03-10,d_round_4_0,226.65
2015-03-10,d_round_5_0,192.96
2015-03-10,d_total,126.25
2015-03-11,d_round_0_5,114.42
2015-03-11,d_round_0_7,114.07
2015-03-11,d_round_0_9,113.09
2015-03-11,d_round_1_0,115.38
2015-03-11,d_round_1_5,115.3
2015-03-11,d_round_2_0,122.54
2015-03-11,d_round_3_0,169.6
2015-03-11,d_round_4_0,229.68
2015-03-11,d_round_5_0,193.5
2015-03-11,d_total,126.14
2015-03-12,d_round_0_5,114.09
2015-03-12,d_round_0_7,114.02
2015-03-12,d_round_0_9,113.23
2015-03-12,d_round_1_0,115.67
2015-03-12,d_round_1_5,115.69
2015-03-12,d_round_2_0,122.81
2015-03-12,d_round_3_0,170.01
2015-03-12,d_round_4_0,229.65
2015-03-12,d_round_5_0,194.86
2015-03-12,d_total,126.43
2015-03-13,d_round_0_5,109.83
2015-03-13,d_round_0_7,113.67
2015-03-13,d_round_0_9,115.71
2015-03-13,d_round_1_0,117.58
2015-03-13,d_round_1_5,117.81
2015-03-13,d_round_2_0,126.04
2015-03-13,d_round_3_0,182.26
2015-03-13,d_round_4_0,236.76
2015-03-13,d_round_5_0,197.01
2015-03-13,d_total,129.73
2015-03-14,d_round_0_5,109.53
2015-03-14,d_round_0_7,113.41
2015-03-14,d_round_0_9,115.53
2015-03-14,d_round_1_0,118.04
2015-03-14,d_round_1_5,118.17
2015-03-14,d_round_2_0,127.01
2015-03-14,d_round_3_0,182.12
2015-03-14,d_round_4_0,238.27
2015-03-14,d_round_5_0,197.4
2015-03-14,d_total,130.15
2015-03-15,d_round_0_5,109.59
2015-03-15,d_round_0_7,113.35
2015-03-15,d_round_0_9,115.03
2015-03-15,d_round_1_0,117.8
2015-03-15,d_round_1_5,118.18
2015-03-15,d_round_2_0,126.58
2015-03-15,d_round_3_0,180.74
2015-03-15,d_round_4_0,238.33
2015-03-15,d_round_5_0,197.18
2015-03-15,d_total,129.89
2015-03-16,d_round_0_5,109.58
2015-03-16,d_round_0_7,113.28
2015-03-16,d_round_0_9,115.02
2015-03-16,d_round_1_0,117.67
2015-03-16,d_round_1_5,118.07
2015-03-16,d_round_2_0,126.43
2015-03-16,d_round_3_0,180.3
2015-03-16,d_round_4_0,238.32
2015-03-16,d_round_5_0,196.81
2015-03-16,d_total,129.76
