date,company,buy,sell
2021-02-17,DOJI,56300000.0,56800000.0
2021-02-18,PNJ,56000000.0,56550000.0
2021-02-18,DOJI,55950000.0,56550000.0
2021-02-18,PHUQUY,55900000.0,56400000.0
2021-02-19,DOJI,55700000.0,56400000.0
2021-02-19,PHUQUY,55850000.0,56300000.0
2021-02-20,PNJ,55600000.0,56300000.0
2021-02-20,PHUQUY,55600000.0,56100000.0
2021-02-20,DOJI,55600000.0,56300000.0
2021-02-21,PNJ,55650000.0,56350000.0
2021-02-21,PHUQUY,55600000.0,56000000.0
2021-02-21,DOJI,55650000.0,56300000.0
2021-02-22,PNJ,55850000.0,56400000.0
2021-02-22,PHUQUY,55800000.0,56300000.0
2021-02-22,DOJI,55850000.0,56400000.0
2021-02-23,PHUQUY,56150000.0,56600000.0
2021-02-23,DOJI,56100000.0,56600000.0
2021-02-24,PNJ,56000000.0,56500000.0
2021-02-24,PHUQUY,56150000.0,56500000.0
2021-02-24,DOJI,56000000.0,56500000.0
2021-02-25,PNJ,55900000.0,56400000.0
2021-02-25,PHUQUY,56100000.0,56450000.0
2021-02-25,DOJI,56000000.0,56500000.0
2021-02-26,PNJ,55800000.0,56300000.0
2021-02-26,PHUQUY,55900000.0,56350000.0
2021-02-26,DOJI,55750000.0,56250000.0
2021-02-27,PNJ,55500000.0,56050000.0
2021-02-27,PHUQUY,55700000.0,56150000.0
2021-02-27,DOJI,55550000.0,56150000.0
2021-02-28,PHUQUY,55700000.0,56150000.0
2021-02-28,DOJI,55550000.0,56150000.0
2021-03-01,DOJI,55750000.0,56250000.0
2021-03-01,PHUQUY,55950000.0,56300000.0
2021-03-02,PNJ,55650000.0,56100000.0
2021-03-02,PHUQUY,55800000.0,56180000.0
2021-03-02,DOJI,55400000.0,56600000.0
2021-03-03,PNJ,55550000.0,56000000.0
2021-03-03,DOJI,55500000.0,56100000.0
2021-03-03,PHUQUY,55600000.0,56000000.0
2021-03-04,PNJ,55600000.0,56000000.0
2021-03-04,PHUQUY,55600000.0,55950000.0
2021-03-04,DOJI,55550000.0,56050000.0
2021-03-05,DOJI,54950000.0,55500000.0
2021-03-05,PHUQUY,55100000.0,55500000.0
2021-03-05,PNJ,55000000.0,55500000.0
2021-03-06,PNJ,55050000.0,55600000.0
2021-03-06,DOJI,55000000.0,55600000.0
2021-03-06,PHUQUY,55100000.0,55500000.0
2021-03-07,DOJI,55000000.0,55600000.0
2021-03-07,PHUQUY,55200000.0,55600000.0
2021-03-08,PNJ,55000000.0,55450000.0
2021-03-08,DOJI,55050000.0,55550000.0
2021-03-08,PHUQUY,55150000.0,55500000.0
2021-03-09,PNJ,54650000.0,55150000.0
2021-03-09,PHUQUY,54750000.0,55150000.0
2021-03-09,DOJI,54700000.0,55200000.0
2021-03-10,PHUQUY,55050000.0,55400000.0
2021-03-10,DOJI,54950000.0,55450000.0
2021-03-11,PNJ,55400000.0,55800000.0
2021-03-11,PHUQUY,55500000.0,55900000.0
2021-03-11,DOJI,55450000.0,55950000.0
2021-03-12,PNJ,55200000.0,55600000.0
2021-03-12,PHUQUY,55220000.0,55600000.0
2021-03-12,DOJI,55150000.0,55550000.0
2021-03-13,PNJ,55300000.0,55800000.0
2021-03-13,PHUQUY,55370000.0,55770000.0
2021-03-13,DOJI,55300000.0,55800000.0
2021-03-14,PHUQUY,55370000.0,55770000.0
2021-03-14,DOJI,55300000.0,55800000.0
2021-03-15,PNJ,55300000.0,55700000.0
2021-03-15,PHUQUY,55270000.0,55630000.0
2021-03-15,DOJI,55250000.0,55700000.0
2021-03-16,PNJ,55250000.0,55650000.0
2021-03-16,PHUQUY,55320000.0,55700000.0
2021-03-16,DOJI,55250000.0,55650000.0
2021-03-17,PHUQUY,55300000.0,55600000.0
2021-03-17,DOJI,55250000.0,55650000.0
2021-03-18,PNJ,55100000.0,55500000.0
2021-03-18,PHUQUY,55250000.0,55600000.0
2021-03-18,DOJI,55150000.0,55550000.0
2021-03-19,PNJ,55050000.0,55450000.0
2021-03-19,PHUQUY,55150000.0,55500000.0
2021-03-19,DOJI,55150000.0,55550000.0
2021-03-20,PNJ,55150000.0,55550000.0
2021-03-20,PHUQUY,55150000.0,55600000.0
2021-03-20,DOJI,55150000.0,55650000.0
2021-03-21,PHUQUY,55150000.0,55600000.0
2021-03-21,DOJI,55150000.0,55650000.0
2021-03-22,PNJ,55000000.0,55450000.0
2021-03-22,PHUQUY,55100000.0,55450000.0
2021-03-22,DOJI,55050000.0,55450000.0
2021-03-23,PNJ,55200000.0,55600000.0
2021-03-23,PHUQUY,55280000.0,55580000.0
2021-03-23,DOJI,55150000.0,55650000.0
2021-03-24,PNJ,55100000.0,55500000.0
2021-03-24,PHUQUY,55200000.0,55500000.0
2021-03-24,DOJI,55100000.0,55500000.0
2021-03-25,DOJI,55050000.0,55450000.0
2021-03-25,PHUQUY,55170000.0,55470000.0
2021-03-26,PNJ,54860000.0,55260000.0
2021-03-26,PHUQUY,54950000.0,55300000.0
2021-03-26,DOJI,54850000.0,55300000.0
2021-03-27,PNJ,54900000.0,55400000.0
2021-03-27,PHUQUY,54970000.0,55370000.0
2021-03-27,DOJI,54900000.0,55400000.0
2021-03-28,PHUQUY,54970000.0,55370000.0
2021-03-28,DOJI,54900000.0,55400000.0
2021-03-29,DOJI,54750000.0,55200000.0
2021-03-29,PHUQUY,54800000.0,55150000.0
2021-03-30,PNJ,54350000.0,54800000.0
2021-03-30,DOJI,54400000.0,54800000.0
2021-03-30,PHUQUY,54450000.0,54750000.0
2021-03-31,PNJ,54100000.0,54500000.0
2021-03-31,PHUQUY,54200000.0,54550000.0
2021-03-31,DOJI,54050000.0,54550000.0
2021-04-01,PNJ,54500000.0,54900000.0
2021-04-01,DOJI,54450000.0,54950000.0
2021-04-01,PHUQUY,54550000.0,54900000.0
2021-04-02,PNJ,54900000.0,55350000.0
2021-04-02,PHUQUY,54950000.0,55300000.0
2021-04-02,DOJI,54900000.0,55400000.0
2021-04-03,PNJ,54900000.0,55350000.0
2021-04-03,PHUQUY,54950000.0,55350000.0
2021-04-03,DOJI,54920000.0,55400000.0
2021-04-04,PHUQUY,54950000.0,55350000.0
2021-04-04,DOJI,54900000.0,55400000.0
2021-04-05,PNJ,54700000.0,55100000.0
2021-04-05,PHUQUY,54750000.0,55050000.0
2021-04-05,DOJI,54700000.0,55100000.0
2021-04-06,PNJ,54850000.0,55250000.0
2021-04-06,PHUQUY,54900000.0,55200000.0
2021-04-06,DOJI,54850000.0,55250000.0
2021-04-07,PNJ,54850000.0,55250000.0
2021-04-07,PHUQUY,54870000.0,55200000.0
2021-04-07,DOJI,54800000.0,55200000.0
2021-04-08,PHUQUY,54950000.0,55250000.0
2021-04-08,DOJI,54800000.0,55300000.0
2021-04-09,PNJ,54850000.0,55250000.0
2021-04-09,PHUQUY,54900000.0,55200000.0
2021-04-09,DOJI,54850000.0,55250000.0
2021-04-10,PNJ,54850000.0,55250000.0
2021-04-10,PHUQUY,54900000.0,55200000.0
2021-04-10,DOJI,54800000.0,55250000.0
2021-04-11,PHUQUY,54900000.0,55200000.0
2021-04-11,DOJI,54800000.0,55250000.0
2021-04-12,PHUQUY,54900000.0,55250000.0
2021-04-12,DOJI,54850000.0,55300000.0
2021-04-12,PNJ,54850000.0,55250000.0
2021-04-13,PNJ,54800000.0,55200000.0
2021-04-13,PHUQUY,54850000.0,55200000.0
2021-04-13,DOJI,54800000.0,55200000.0
2021-04-14,PNJ,54900000.0,55300000.0
2021-04-14,DOJI,54900000.0,55300000.0
2021-04-14,PHUQUY,54900000.0,55250000.0
2021-04-15,PNJ,54950000.0,55350000.0
2021-04-15,PHUQUY,55000000.0,55300000.0
2021-04-15,DOJI,54900000.0,55250000.0
2021-04-16,PNJ,55050000.0,55450000.0
2021-04-16,PHUQUY,55100000.0,55500000.0
2021-04-16,DOJI,55000000.0,55550000.0
2021-04-17,PHUQUY,55200000.0,55600000.0
2021-04-17,DOJI,55200000.0,55700000.0
2021-04-18,DOJI,55250000.0,55750000.0
2021-04-18,PHUQUY,55300000.0,55730000.0
2021-04-19,PNJ,55600000.0,56000000.0
2021-04-19,PHUQUY,55550000.0,55950000.0
2021-04-19,DOJI,55550000.0,56000000.0
2021-04-20,PNJ,55400000.0,55800000.0
2021-04-20,PHUQUY,55450000.0,55800000.0
2021-04-20,DOJI,55400000.0,55800000.0
2021-04-21,PNJ,55400000.0,55900000.0
2021-04-21,PHUQUY,55500000.0,55950000.0
2021-04-21,DOJI,55450000.0,55950000.0
2021-04-22,PNJ,55450000.0,55850000.0
2021-04-22,DOJI,55500000.0,55850000.0
2021-04-22,PHUQUY,55550000.0,55900000.0
2021-04-23,PHUQUY,55420000.0,55750000.0
2021-04-23,DOJI,55400000.0,55750000.0
2021-04-24,PNJ,55150000.0,55650000.0
2021-04-24,PHUQUY,55200000.0,55600000.0
2021-04-24,DOJI,55150000.0,55600000.0
2021-04-25,PHUQUY,55250000.0,55600000.0
2021-04-25,DOJI,55100000.0,55650000.0
2021-04-26,PNJ,55150000.0,55500000.0
2021-04-26,DOJI,55100000.0,55600000.0
2021-04-26,PHUQUY,55280000.0,55550000.0
2021-04-27,PNJ,55300000.0,55650000.0
2021-04-27,PHUQUY,55300000.0,55580000.0
2021-04-27,DOJI,55250000.0,55600000.0
2021-04-28,PNJ,55300000.0,55650000.0
2021-04-28,PHUQUY,55300000.0,55600000.0
2021-04-28,DOJI,55220000.0,55600000.0
2021-04-29,PNJ,55200000.0,55600000.0
2021-04-29,PHUQUY,55270000.0,55600000.0
2021-04-29,DOJI,55150000.0,55650000.0
2021-04-30,DOJI,55100000.0,55600000.0
2021-04-30,PHUQUY,55230000.0,55600000.0
2021-05-01,PHUQUY,55250000.0,55600000.0
2021-05-01,DOJI,55150000.0,55600000.0
2021-05-02,DOJI,55150000.0,55600000.0
2021-05-02,PHUQUY,55250000.0,55600000.0
2021-05-03,DOJI,55250000.0,55700000.0
2021-05-03,PHUQUY,55400000.0,55750000.0
2021-05-04,PNJ,55300000.0,55650000.0
2021-05-04,PHUQUY,55350000.0,55670000.0
2021-05-04,DOJI,55300000.0,55700000.0
2021-05-05,PNJ,55300000.0,55620000.0
2021-05-05,PHUQUY,55350000.0,55650000.0
2021-05-05,DOJI,55250000.0,55650000.0
2021-05-06,PHUQUY,55450000.0,55730000.0
2021-05-06,DOJI,55400000.0,55700000.0
2021-05-07,PNJ,55600000.0,55950000.0
2021-05-07,PHUQUY,55650000.0,55950000.0
2021-05-07,DOJI,55600000.0,55950000.0
2021-05-08,PNJ,55650000.0,56100000.0
2021-05-08,PHUQUY,55770000.0,56170000.0
2021-05-08,DOJI,55700000.0,56200000.0
2021-05-09,PNJ,55700000.0,56200000.0
2021-05-09,PHUQUY,55770000.0,56170000.0
2021-05-09,DOJI,55700000.0,56200000.0
2021-05-10,PNJ,55900000.0,56300000.0
2021-05-10,PHUQUY,55920000.0,56270000.0
2021-05-10,DOJI,55900000.0,56350000.0
2021-05-11,PNJ,55900000.0,56250000.0
2021-05-11,DOJI,55800000.0,56350000.0
2021-05-11,PHUQUY,55980000.0,56280000.0
2021-05-12,PNJ,55750000.0,56120000.0
2021-05-12,DOJI,55720000.0,56120000.0
2021-05-12,PHUQUY,55850000.0,56130000.0
2021-05-13,PNJ,55700000.0,56050000.0
2021-05-13,PHUQUY,55770000.0,56070000.0
2021-05-13,DOJI,55700000.0,56100000.0
2021-05-14,PNJ,55880000.0,56220000.0
2021-05-14,DOJI,55850000.0,56250000.0
2021-05-14,PHUQUY,55920000.0,56240000.0
2021-05-15,PNJ,55950000.0,56350000.0
2021-05-15,PHUQUY,55970000.0,56370000.0
2021-05-15,DOJI,55900000.0,56400000.0
2021-05-16,PHUQUY,55970000.0,56370000.0
2021-05-16,DOJI,55900000.0,56400000.0
2021-05-17,PNJ,56000000.0,56350000.0
2021-05-17,PHUQUY,56070000.0,56400000.0
2021-05-17,DOJI,56000000.0,56400000.0
2021-05-18,PNJ,56050000.0,56400000.0
2021-05-18,PHUQUY,56120000.0,56420000.0
2021-05-18,DOJI,56050000.0,56400000.0
2021-05-19,PNJ,55850000.0,56200000.0
2021-05-19,DOJI,55800000.0,56200000.0
2021-05-19,PHUQUY,55950000.0,56250000.0
2021-05-20,DOJI,56000000.0,56350000.0
2021-05-20,PHUQUY,56000000.0,56350000.0
2021-05-21,PNJ,56050000.0,56400000.0
2021-05-21,DOJI,56000000.0,56450000.0
2021-05-21,PHUQUY,56050000.0,56370000.0
2021-05-22,PNJ,56100000.0,56450000.0
2021-05-22,DOJI,56050000.0,56550000.0
2021-05-22,PHUQUY,56120000.0,56500000.0
2021-05-23,PHUQUY,56120000.0,56480000.0
2021-05-23,DOJI,56050000.0,56500000.0
2021-05-24,PNJ,56050000.0,56380000.0
2021-05-24,PHUQUY,56070000.0,56450000.0
2021-05-24,DOJI,56100000.0,56450000.0
2021-05-25,PHUQUY,56130000.0,56430000.0
2021-05-25,DOJI,56050000.0,56450000.0
2021-05-26,PNJ,56200000.0,56500000.0
2021-05-26,DOJI,56150000.0,56550000.0
2021-05-26,PHUQUY,56250000.0,56570000.0
2021-05-27,PNJ,56080000.0,56480000.0
2021-05-27,PHUQUY,56150000.0,56470000.0
2021-05-27,DOJI,56100000.0,56480000.0
2021-05-28,PNJ,56250000.0,56650000.0
2021-05-28,PHUQUY,56300000.0,56650000.0
2021-05-28,DOJI,56300000.0,56700000.0
2021-05-29,PHUQUY,56400000.0,56800000.0
2021-05-29,DOJI,56350000.0,56800000.0
2021-05-30,DOJI,56400000.0,56800000.0
2021-05-30,PHUQUY,56400000.0,56800000.0
2021-05-31,PNJ,56600000.0,57400000.0
2021-05-31,PHUQUY,56700000.0,57360000.0
2021-05-31,DOJI,56550000.0,57250000.0
2021-06-01,PHUQUY,56950000.0,57600000.0
2021-06-01,DOJI,56900000.0,57650000.0
2021-06-02,PNJ,56950000.0,57550000.0
2021-06-02,PHUQUY,56950000.0,57450000.0
2021-06-02,DOJI,56900000.0,57450000.0
2021-06-03,PNJ,56750000.0,57350000.0
2021-06-03,DOJI,56600000.0,57250000.0
2021-06-03,PHUQUY,56750000.0,57250000.0
2021-06-04,PNJ,56600000.0,57250000.0
2021-06-04,PHUQUY,56600000.0,57120000.0
2021-06-04,DOJI,56550000.0,57100000.0
2021-06-05,PNJ,56800000.0,57450000.0
2021-06-05,PHUQUY,56900000.0,57450000.0
2021-06-05,DOJI,56800000.0,57450000.0
2021-06-06,PHUQUY,56850000.0,57430000.0
2021-06-06,DOJI,56800000.0,57450000.0
2021-06-07,PNJ,56600000.0,57200000.0
2021-06-07,PHUQUY,56730000.0,57200000.0
2021-06-07,DOJI,56650000.0,57250000.0
2021-06-08,PNJ,56750000.0,57350000.0
2021-06-08,DOJI,56750000.0,57300000.0
2021-06-08,PHUQUY,56850000.0,57300000.0
2021-06-09,PNJ,56650000.0,57250000.0
2021-06-09,PHUQUY,56650000.0,57200000.0
2021-06-09,DOJI,56650000.0,57200000.0
2021-06-10,PNJ,56700000.0,57300000.0
2021-06-10,DOJI,56650000.0,57200000.0
2021-06-10,PHUQUY,56680000.0,57200000.0
2021-06-11,PNJ,56900000.0,57500000.0
2021-06-11,PHUQUY,56900000.0,57380000.0
2021-06-11,DOJI,56850000.0,57400000.0
2021-06-12,PNJ,56700000.0,57300000.0
2021-06-12,PHUQUY,56750000.0,57250000.0
2021-06-12,DOJI,56700000.0,57250000.0
2021-06-13,PHUQUY,56750000.0,57250000.0
2021-06-13,DOJI,56700000.0,57250000.0
2021-06-14,PNJ,56550000.0,57150000.0
2021-06-14,PHUQUY,56650000.0,57080000.0
2021-06-14,DOJI,56550000.0,57050000.0
2021-06-15,PNJ,56600000.0,57200000.0
2021-06-15,PHUQUY,56650000.0,57150000.0
2021-06-15,DOJI,56600000.0,57150000.0
2021-06-16,PNJ,56650000.0,57250000.0
2021-06-16,PHUQUY,56750000.0,57170000.0
2021-06-16,DOJI,56650000.0,57150000.0
2021-06-17,PNJ,56250000.0,56850000.0
2021-06-17,PHUQUY,56350000.0,56850000.0
2021-06-17,DOJI,56300000.0,56900000.0
2021-06-18,PNJ,56200000.0,56800000.0
2021-06-18,DOJI,56200000.0,56800000.0
2021-06-18,PHUQUY,56250000.0,56750000.0
2021-06-19,PNJ,56150000.0,56750000.0
2021-06-19,PHUQUY,56200000.0,56750000.0
2021-06-19,DOJI,56150000.0,56750000.0
2021-06-20,PHUQUY,56250000.0,56770000.0
2021-06-20,DOJI,56150000.0,56750000.0
2021-06-21,PNJ,56350000.0,56950000.0
2021-06-21,PHUQUY,56350000.0,56850000.0
2021-06-21,DOJI,56250000.0,56850000.0
2021-06-22,PNJ,56400000.0,57000000.0
2021-06-22,DOJI,56400000.0,57000000.0
2021-06-22,PHUQUY,56500000.0,56950000.0
2021-06-23,PNJ,56550000.0,57100000.0
2021-06-23,PHUQUY,56600000.0,57000000.0
2021-06-23,DOJI,56500000.0,57000000.0
2021-06-24,PNJ,56500000.0,57050000.0
2021-06-24,PHUQUY,56550000.0,56980000.0
2021-06-24,DOJI,56450000.0,56950000.0
2021-06-25,PNJ,56500000.0,57050000.0
2021-06-25,PHUQUY,56580000.0,56980000.0
2021-06-25,DOJI,56450000.0,57000000.0
2021-06-26,PNJ,56500000.0,57100000.0
2021-06-26,DOJI,56500000.0,57050000.0
2021-06-26,PHUQUY,56600000.0,57050000.0
2021-06-27,PHUQUY,56550000.0,57000000.0
2021-06-27,DOJI,56500000.0,57050000.0
2021-06-28,PNJ,56500000.0,57000000.0
2021-06-28,PHUQUY,56580000.0,56950000.0
2021-06-28,DOJI,56550000.0,57000000.0
2021-06-29,PHUQUY,56520000.0,56920000.0
2021-06-29,DOJI,56450000.0,56850000.0
2021-06-30,PNJ,56300000.0,56850000.0
2021-06-30,PHUQUY,56400000.0,56800000.0
2021-06-30,DOJI,56350000.0,56850000.0
2021-07-01,PNJ,56300000.0,56900000.0
2021-07-01,PHUQUY,56420000.0,56870000.0
2021-07-01,DOJI,56400000.0,56950000.0
2021-07-02,DOJI,56550000.0,57050000.0
2021-07-02,PHUQUY,56600000.0,57050000.0
2021-07-03,PHUQUY,56650000.0,57150000.0
2021-07-03,DOJI,56600000.0,57150000.0
2021-07-04,DOJI,56600000.0,57150000.0
2021-07-04,PHUQUY,56650000.0,57150000.0
2021-07-05,PNJ,56800000.0,57350000.0
2021-07-05,PHUQUY,56780000.0,57300000.0
2021-07-05,DOJI,56700000.0,57300000.0
2021-07-06,PNJ,56850000.0,57400000.0
2021-07-06,PHUQUY,56850000.0,57350000.0
2021-07-06,DOJI,56780000.0,57370000.0
2021-07-07,PHUQUY,56850000.0,57300000.0
2021-07-07,DOJI,56730000.0,57250000.0
2021-07-08,PNJ,56900000.0,57550000.0
2021-07-08,DOJI,56850000.0,57350000.0
2021-07-08,PHUQUY,56950000.0,57350000.0
2021-07-09,PNJ,56850000.0,57500000.0
2021-07-09,PHUQUY,56900000.0,57300000.0
2021-07-09,DOJI,56750000.0,57300000.0
2021-07-10,PNJ,56850000.0,57500000.0
2021-07-10,PHUQUY,56800000.0,57290000.0
2021-07-10,DOJI,56700000.0,57300000.0
2021-07-11,PHUQUY,56800000.0,57290000.0
2021-07-11,DOJI,56700000.0,57250000.0
2021-07-12,PNJ,56600000.0,57350000.0
2021-07-12,PHUQUY,56820000.0,57280000.0
2021-07-12,DOJI,56700000.0,57300000.0
2021-07-13,PNJ,56600000.0,57350000.0
2021-07-13,PHUQUY,56850000.0,57300000.0
2021-07-13,DOJI,56750000.0,57300000.0
2021-07-14,PHUQUY,56920000.0,57350000.0
2021-07-14,DOJI,56750000.0,57350000.0
2021-07-15,DOJI,56800000.0,57500000.0
2021-07-15,PHUQUY,56950000.0,57550000.0
2021-07-16,PNJ,56750000.0,57500000.0
2021-07-16,PHUQUY,56950000.0,57500000.0
2021-07-16,DOJI,56750000.0,57500000.0
2021-07-17,PNJ,56850000.0,57500000.0
2021-07-17,PHUQUY,56850000.0,57450000.0
2021-07-17,DOJI,56800000.0,57450000.0
2021-07-18,DOJI,56800000.0,57450000.0
2021-07-18,PHUQUY,56850000.0,57450000.0
2021-07-19,PHUQUY,56900000.0,57530000.0
2021-07-19,DOJI,56850000.0,57550000.0
2021-07-20,PNJ,56900000.0,57550000.0
2021-07-20,PHUQUY,56950000.0,57550000.0
2021-07-20,DOJI,56800000.0,57550000.0
2021-07-21,PNJ,56900000.0,57450000.0
2021-07-21,DOJI,56800000.0,57500000.0
2021-07-21,PHUQUY,57000000.0,57600000.0
2021-07-22,DOJI,56800000.0,57500000.0
2021-07-22,PHUQUY,56950000.0,57550000.0
2021-07-22,PNJ,56900000.0,57550000.0
2021-07-23,PHUQUY,57000000.0,57600000.0
2021-07-23,DOJI,56800000.0,57550000.0
2021-07-24,PNJ,56950000.0,57700000.0
2021-07-24,PHUQUY,57000000.0,57700000.0
2021-07-24,DOJI,56800000.0,57550000.0
2021-07-25,PHUQUY,57000000.0,57700000.0
2021-07-25,DOJI,56800000.0,57550000.0
2021-07-27,PNJ,56600000.0,57300000.0
2021-07-27,PHUQUY,56700000.0,57500000.0
2021-07-27,DOJI,56700000.0,57700000.0
2021-07-28,PNJ,56500000.0,57200000.0
2021-07-28,PHUQUY,56600000.0,57400000.0
2021-07-28,DOJI,56500000.0,57900000.0
2021-07-29,PHUQUY,56700000.0,57500000.0
2021-07-29,DOJI,56500000.0,57950000.0
2021-07-30,PNJ,56700000.0,57400000.0
2021-07-30,PHUQUY,56800000.0,57600000.0
2021-07-30,DOJI,56480000.0,57930000.0
2021-07-31,PNJ,56550000.0,57250000.0
2021-07-31,PHUQUY,56600000.0,57400000.0
2021-07-31,DOJI,56480000.0,57930000.0
2021-08-01,PHUQUY,56600000.0,57400000.0
2021-08-01,DOJI,56480000.0,57930000.0
2021-08-02,PNJ,56500000.0,57200000.0
2021-08-02,DOJI,56450000.0,57900000.0
2021-08-02,PHUQUY,56500000.0,57300000.0
2021-08-03,PNJ,56600000.0,57300000.0
2021-08-03,DOJI,56450000.0,57900000.0
2021-08-03,PHUQUY,56600000.0,57400000.0
2021-08-04,PNJ,56700000.0,57350000.0
2021-08-04,DOJI,56450000.0,57900000.0
2021-08-04,PHUQUY,56700000.0,57500000.0
2021-08-05,PNJ,56550000.0,57250000.0
2021-08-05,PHUQUY,56650000.0,57450000.0
2021-08-05,DOJI,56400000.0,57850000.0
2021-08-06,PNJ,56550000.0,57250000.0
2021-08-06,PHUQUY,56700000.0,57500000.0
2021-08-06,DOJI,56400000.0,57850000.0
2021-08-07,PNJ,56300000.0,57000000.0
2021-08-07,PHUQUY,56400000.0,57300000.0
2021-08-07,DOJI,56350000.0,57800000.0
2021-08-08,PHUQUY,56400000.0,57300000.0
2021-08-08,DOJI,56300000.0,57750000.0
2021-08-09,PNJ,56250000.0,56950000.0
2021-08-09,PHUQUY,56300000.0,57300000.0
2021-08-09,DOJI,56150000.0,57650000.0
2021-08-10,PNJ,56250000.0,56950000.0
2021-08-10,DOJI,56150000.0,57650000.0
2021-08-10,PHUQUY,56300000.0,57300000.0
2021-08-11,PNJ,56250000.0,56950000.0
2021-08-11,DOJI,56150000.0,57700000.0
2021-08-11,PHUQUY,56300000.0,57300000.0
2021-08-12,PNJ,56400000.0,57100000.0
2021-08-12,DOJI,56150000.0,57700000.0
2021-08-12,PHUQUY,56400000.0,57400000.0
2021-08-13,PNJ,56400000.0,57100000.0
2021-08-13,PHUQUY,56400000.0,57400000.0
2021-08-13,DOJI,56150000.0,57700000.0
2021-08-14,PNJ,56500000.0,57200000.0
2021-08-14,DOJI,56150000.0,57700000.0
2021-08-14,PHUQUY,56500000.0,57500000.0
2021-08-15,PHUQUY,56500000.0,57500000.0
2021-08-15,DOJI,56150000.0,57700000.0
2021-08-16,PNJ,56550000.0,57250000.0
2021-08-16,PHUQUY,56550000.0,57550000.0
2021-08-16,DOJI,56150000.0,57700000.0
2021-08-17,PHUQUY,56600000.0,57600000.0
2021-08-17,DOJI,56150000.0,57700000.0
2021-08-18,PNJ,56650000.0,57350000.0
2021-08-18,PHUQUY,56600000.0,57600000.0
2021-08-18,DOJI,56250000.0,57850000.0
2021-08-19,PNJ,56550000.0,57300000.0
2021-08-19,PHUQUY,56600000.0,57600000.0
2021-08-19,DOJI,56250000.0,57850000.0
2021-08-20,PNJ,56450000.0,57200000.0
2021-08-20,PHUQUY,56600000.0,57600000.0
2021-08-20,DOJI,56250000.0,57850000.0
2021-08-21,PHUQUY,56600000.0,57600000.0
2021-08-21,DOJI,56250000.0,57850000.0
2021-08-22,DOJI,56250000.0,57850000.0
2021-08-22,PHUQUY,56600000.0,57600000.0
2021-08-23,PNJ,56450000.0,57600000.0
2021-08-23,PHUQUY,56450000.0,57450000.0
2021-08-23,DOJI,56250000.0,57850000.0
2021-08-24,PNJ,56450000.0,57600000.0
2021-08-24,DOJI,56250000.0,57850000.0
2021-08-24,PHUQUY,56550000.0,57550000.0
2021-08-25,PNJ,56450000.0,57450000.0
2021-08-25,DOJI,56250000.0,57850000.0
2021-08-25,PHUQUY,56500000.0,57500000.0
2021-08-26,PNJ,56450000.0,57400000.0
2021-08-26,DOJI,56150000.0,57600000.0
2021-08-26,PHUQUY,56500000.0,57500000.0
2021-08-27,PNJ,56300000.0,57200000.0
2021-08-27,DOJI,56500000.0,57500000.0
2021-08-27,PHUQUY,56600000.0,57600000.0
2021-08-28,PNJ,56500000.0,57400000.0
2021-08-28,PHUQUY,56600000.0,57600000.0
2021-08-28,DOJI,56500000.0,57500000.0
2021-08-29,PHUQUY,56600000.0,57600000.0
2021-08-29,DOJI,56500000.0,57500000.0
2021-08-30,PNJ,56500000.0,57500000.0
2021-08-30,DOJI,56500000.0,57500000.0
2021-08-30,PHUQUY,56600000.0,57600000.0
2021-08-31,PNJ,56500000.0,57500000.0
2021-08-31,DOJI,56500000.0,57500000.0
2021-08-31,PHUQUY,56700000.0,57700000.0
2021-09-01,PNJ,56500000.0,57500000.0
2021-09-01,PHUQUY,56700000.0,57700000.0
2021-09-01,DOJI,56500000.0,57500000.0
2021-09-02,DOJI,56500000.0,57500000.0
2021-09-02,PHUQUY,56700000.0,57700000.0
2021-09-03,PHUQUY,56700000.0,57700000.0
2021-09-03,DOJI,56500000.0,57500000.0
2021-09-04,DOJI,56500000.0,57500000.0
2021-09-04,PHUQUY,56700000.0,57700000.0
2021-09-05,DOJI,56500000.0,57500000.0
2021-09-05,PHUQUY,56700000.0,57700000.0
2021-09-06,PNJ,56800000.0,57700000.0
2021-09-06,PHUQUY,56700000.0,57700000.0
2021-09-06,DOJI,56600000.0,57600000.0
2021-09-07,PHUQUY,56700000.0,57700000.0
2021-09-07,DOJI,56600000.0,57800000.0
2021-09-08,PNJ,56700000.0,57800000.0
2021-09-08,PHUQUY,56600000.0,57600000.0
2021-09-08,DOJI,56600000.0,57750000.0
2021-09-09,PNJ,56800000.0,57750000.0
2021-09-09,DOJI,56600000.0,57750000.0
2021-09-09,PHUQUY,56600000.0,57600000.0
2021-09-10,PNJ,56800000.0,57750000.0
2021-09-10,DOJI,56600000.0,57750000.0
2021-09-10,PHUQUY,56700000.0,57700000.0
2021-09-11,PNJ,56800000.0,57600000.0
2021-09-11,PHUQUY,56650000.0,57650000.0
2021-09-11,DOJI,56600000.0,57750000.0
2021-09-12,PNJ,56800000.0,57750000.0
2021-09-12,PHUQUY,56650000.0,57650000.0
2021-09-12,DOJI,56600000.0,57750000.0
2021-09-13,DOJI,56600000.0,57700000.0
2021-09-13,PHUQUY,56650000.0,57650000.0
2021-09-14,PNJ,56800000.0,57700000.0
2021-09-14,DOJI,56600000.0,57700000.0
2021-09-14,PHUQUY,56650000.0,57650000.0
2021-09-15,PNJ,56800000.0,57700000.0
