date,series_key,value
2017-02-08,world_gold_vnd,33826248.0
2017-02-08,sjc_sell,36008000.0
2017-02-08,gap,2181752.0
2017-02-08,pct_gap,0.06449878804175976
2017-02-08,usd_vnd,22670.0
2017-02-08,fx_vcb,22670.0
2017-02-08,fx_tudo,22850.0
2017-02-08,fx_sbv,22824.0
2017-02-09,world_gold_usd,1235.1
2017-02-09,world_gold_vnd,33802591.0
2017-02-09,sjc_sell,36093000.0
2017-02-09,gap,2290409.0
2017-02-09,pct_gap,0.06775838574031204
2017-02-09,usd_vnd,22700.0
2017-02-09,fx_vcb,22700.0
2017-02-09,fx_tudo,22830.0
2017-02-09,fx_sbv,22832.0
2017-02-10,world_gold_usd,1234.4
2017-02-10,world_gold_vnd,33753668.0
2017-02-10,sjc_sell,35858000.0
2017-02-10,gap,2104332.0
2017-02-10,pct_gap,0.06234380216099773
2017-02-10,usd_vnd,22680.0
2017-02-10,fx_vcb,22680.0
2017-02-10,fx_tudo,22820.0
2017-02-10,fx_sbv,22841.0
2017-02-13,world_gold_usd,1224.4
2017-02-13,world_gold_vnd,33554036.0
2017-02-13,sjc_sell,35883000.0
2017-02-13,gap,2328964.0
2017-02-13,pct_gap,0.06940935510708757
2017-02-13,usd_vnd,22730.0
2017-02-13,fx_vcb,22730.0
2017-02-13,fx_tudo,22800.0
2017-02-13,fx_sbv,22851.0
2017-02-14,world_gold_usd,1223.9
2017-02-14,world_gold_vnd,33584601.0
2017-02-14,sjc_sell,35768000.0
2017-02-14,gap,2183399.0
2017-02-14,pct_gap,0.0650119082849905
2017-02-14,usd_vnd,22760.0
2017-02-14,fx_vcb,22760.0
2017-02-14,fx_tudo,22805.0
2017-02-14,fx_sbv,22852.0
2017-02-15,world_gold_usd,1231.7
2017-02-15,world_gold_vnd,33858038.0
2017-02-15,sjc_sell,35773000.0
2017-02-15,gap,1914962.0
2017-02-15,pct_gap,0.056558563730125175
2017-02-15,usd_vnd,22800.0
2017-02-15,fx_vcb,22800.0
2017-02-15,fx_tudo,22840.0
2017-02-15,fx_sbv,22853.0
2017-02-16,world_gold_usd,1240.0
2017-02-16,world_gold_vnd,34086196.0
2017-02-16,sjc_sell,35913000.0
2017-02-16,gap,1826804.0
2017-02-16,pct_gap,0.05359366002589435
2017-02-16,usd_vnd,22800.0
2017-02-16,fx_vcb,22800.0
2017-02-16,fx_tudo,22825.0
2017-02-16,fx_sbv,22851.0
2017-02-17,world_gold_usd,1237.6
2017-02-17,world_gold_vnd,34027683.0
2017-02-17,sjc_sell,35928000.0
2017-02-17,gap,1900317.0
