date,series_key,value
2005-03-01,reserves,8067.8896
2005-04-01,cpi_yoy,8.4899
2005-04-01,reserves,8410.7973
2005-05-01,cpi_yoy,8.0598
2005-05-01,reserves,8412.2096
2005-06-01,cpi_yoy,7.631
2005-06-01,reserves,8008.9418
2005-07-01,cpi_yoy,7.5239
2005-07-01,reserves,8139.6883
2005-08-01,cpi_yoy,7.3102
2005-08-01,reserves,8512.2663
2005-09-01,cpi_yoy,7.8451
2005-09-01,reserves,8752.7689
2005-10-01,cpi_yoy,8.2765
2005-10-01,reserves,8987.6758
2005-11-01,cpi_yoy,8.4926
2005-11-01,reserves,9002.1051
2005-12-01,cpi_yoy,8.7083
2005-12-01,reserves,9216.4673
2006-01-01,cpi_yoy,8.8158
2006-01-01,reserves,10159.0147
2006-01-01,trade_balance,380.0
2006-02-01,cpi_yoy,8.3912
2006-02-01,reserves,10365.0264
2006-02-01,trade_balance,-270.0
2006-03-01,cpi_yoy,7.7415
2006-03-01,reserves,10907.9631
2006-03-01,trade_balance,-68.0
2006-04-01,cpi_yoy,7.3131
2006-04-01,reserves,11345.3627
2006-04-01,trade_balance,-694.0
2006-05-01,cpi_yoy,7.4536
2006-05-01,reserves,11556.1501
2006-05-01,trade_balance,-804.0
2006-06-01,cpi_yoy,7.4429
2006-06-01,reserves,11458.3919
2006-06-01,trade_balance,-536.0
2006-07-01,cpi_yoy,7.4322
2006-07-01,reserves,11522.396
2006-07-01,trade_balance,-358.0
2006-08-01,cpi_yoy,7.4108
2006-08-01,reserves,11848.8336
2006-08-01,trade_balance,-556.0
2006-09-01,cpi_yoy,6.878
2006-09-01,reserves,12068.7419
2006-09-01,trade_balance,-595.0
2006-10-01,cpi_yoy,6.7077
2006-10-01,reserves,12178.6714
2006-10-01,trade_balance,-478.0
2006-11-01,cpi_yoy,6.9309
2006-11-01,reserves,12454.779
2006-11-01,trade_balance,-461.0
2006-12-01,cpi_yoy,6.6338
2006-12-01,reserves,13590.9868
2006-12-01,trade_balance,-746.0
2007-01-01,cpi_yoy,6.4758
2007-01-01,exports_yoy,25.1958
2007-01-01,imports_yoy,63.003
2007-01-01,reserves,15472.5469
2007-01-01,trade_balance,-539.0
2007-02-01,cpi_yoy,6.5488
2007-02-01,exports_yoy,20.2815
2007-02-01,imports_yoy,32.688
2007-02-01,reserves,17174.6445
2007-02-01,trade_balance,-658.0
2007-03-01,cpi_yoy,6.8486
2007-03-01,exports_yoy,12.9851
2007-03-01,imports_yoy,31.9313
2007-03-01,reserves,18533.4423
2007-03-01,trade_balance,-739.0
2007-04-01,cpi_yoy,7.1579
2007-04-01,exports_yoy,22.8543
2007-04-01,imports_yoy,24.8108
2007-04-01,reserves,19523.1567
2007-04-01,trade_balance,-925.0
2007-05-01,cpi_yoy,7.3053
2007-05-01,exports_yoy,19.7534
2007-05-01,imports_yoy,30.1591
2007-05-01,reserves,20480.4202
2007-05-01,trade_balance,-1401.0
2007-06-01,cpi_yoy,7.797
2007-06-01,exports_yoy,17.9538
2007-06-01,imports_yoy,25.7355
2007-06-01,reserves,21001.9617
2007-06-01,trade_balance,-947.0
2007-07-01,cpi_yoy,8.3875
2007-07-01,exports_yoy,18.1363
2007-07-01,imports_yoy,35.6691
2007-07-01,reserves,21916.0297
2007-07-01,trade_balance,-1116.0
2007-08-01,cpi_yoy,8.5711
2007-08-01,exports_yoy,15.5567
2007-08-01,imports_yoy,24.9188
2007-08-01,reserves,22140.56
2007-08-01,trade_balance,-1046.0
2007-09-01,cpi_yoy,8.7984
