date,series_key,value
2019-07-25,vn_10y,4.47
2019-07-25,us_10y,2.074
2019-07-25,bond_gap,2.396
2019-07-26,vn_10y,4.47
2019-07-26,us_10y,2.081
2019-07-26,bond_gap,2.389
2019-07-29,vn_10y,4.47
2019-07-29,us_10y,2.055
2019-07-29,bond_gap,2.415
2019-07-30,vn_10y,4.47
2019-07-30,us_10y,2.061
2019-07-30,bond_gap,2.409
2019-07-31,vn_10y,4.42
2019-07-31,us_10y,2.021
2019-07-31,bond_gap,2.399
2019-08-01,vn_10y,4.44
2019-08-01,us_10y,1.894
2019-08-01,bond_gap,2.546
2019-08-02,vn_10y,4.42
2019-08-02,us_10y,1.855
2019-08-02,bond_gap,2.565
2019-08-05,vn_10y,4.42
2019-08-05,us_10y,1.735
2019-08-05,bond_gap,2.685
2019-08-06,vn_10y,4.43
2019-08-06,us_10y,1.739
2019-08-06,bond_gap,2.691
2019-08-07,vn_10y,4.43
2019-08-07,us_10y,1.684
2019-08-07,bond_gap,2.746
2019-08-08,vn_10y,4.44
2019-08-08,us_10y,1.716
2019-08-08,bond_gap,2.724
2019-08-09,vn_10y,4.43
2019-08-09,us_10y,1.734
2019-08-09,bond_gap,2.696
2019-08-12,vn_10y,4.43
2019-08-12,us_10y,1.639
2019-08-12,bond_gap,2.791
2019-08-13,vn_10y,4.42
2019-08-13,us_10y,1.68
2019-08-13,bond_gap,2.74
2019-08-14,vn_10y,4.39
2019-08-14,us_10y,1.581
2019-08-14,bond_gap,2.809
2019-08-15,vn_10y,4.32
2019-08-15,us_10y,1.529
2019-08-15,bond_gap,2.791
2019-08-16,vn_10y,4.28
2019-08-16,us_10y,1.539
2019-08-16,bond_gap,2.741
2019-08-19,vn_10y,4.29
2019-08-19,us_10y,1.598
2019-08-19,bond_gap,2.692
2019-08-20,vn_10y,4.3
2019-08-20,us_10y,1.561
2019-08-20,bond_gap,2.739
2019-08-21,vn_10y,4.28
2019-08-21,us_10y,1.577
2019-08-21,bond_gap,2.703
2019-08-22,vn_10y,4.22
2019-08-22,us_10y,1.61
2019-08-22,bond_gap,2.61
2019-08-23,vn_10y,4.17
2019-08-23,us_10y,1.528
2019-08-23,bond_gap,2.642
2019-08-26,vn_10y,4.21
2019-08-26,us_10y,1.545
2019-08-26,bond_gap,2.665
2019-08-27,vn_10y,4.22
2019-08-27,us_10y,1.49
2019-08-27,bond_gap,2.73
2019-08-28,vn_10y,4.2
2019-08-28,us_10y,1.466
2019-08-28,bond_gap,2.734
2019-08-29,vn_10y,4.2
2019-08-29,us_10y,1.516
2019-08-29,bond_gap,2.684
2019-08-30,vn_10y,4.13
2019-08-30,us_10y,1.506
2019-08-30,bond_gap,2.624
2019-09-03,vn_10y,4.14
2019-09-03,us_10y,1.466
2019-09-03,bond_gap,2.674
2019-09-04,vn_10y,4.1
2019-09-04,us_10y,1.459
2019-09-04,bond_gap,2.641
2019-09-05,vn_10y,4.05
2019-09-05,us_10y,1.565
2019-09-05,bond_gap,2.485
2019-09-06,vn_10y,4.05
2019-09-06,us_10y,1.55
2019-09-06,bond_gap,2.5
2019-09-09,vn_10y,4.05
2019-09-09,us_10y,1.622
2019-09-09,bond_gap,2.428
2019-09-10,vn_10y,4.08
2019-09-10,us_10y,1.702
2019-09-10,bond_gap,2.378
2019-09-11,vn_10y,4.08
2019-09-11,us_10y,1.733
2019-09-11,bond_gap,2.347
2019-09-12,vn_10y,4.03
2019-09-12,us_10y,1.791
2019-09-12,bond_gap,2.239
2019-09-13,vn_10y,3.94
2019-09-13,us_10y,1.903
2019-09-13,bond_gap,2.037
2019-09-16,vn_10y,3.97
2019-09-16,us_10y,1.841
2019-09-16,bond_gap,2.129
2019-09-17,vn_10y,4.01
2019-09-17,us_10y,1.812
2019-09-17,bond_gap,2.198
2019-09-18,vn_10y,3.99
2019-09-18,us_10y,1.786
2019-09-18,bond_gap,2.204
2019-09-19,vn_10y,4.0
2019-09-19,us_10y,1.774
2019-09-19,bond_gap,2.226
2019-09-20,vn_10y,4.0
2019-09-20,us_10y,1.755
2019-09-20,bond_gap,2.245
2019-09-23,vn_10y,4.03
2019-09-23,us_10y,1.708
2019-09-23,bond_gap,2.322
2019-09-24,vn_10y,4.0
2019-09-24,us_10y,1.635
2019-09-24,bond_gap,2.365
2019-09-25,vn_10y,4.01
2019-09-25,us_10y,1.732
2019-09-25,bond_gap,2.278
2019-09-26,vn_10y,4.02
2019-09-26,us_10y,1.685
2019-09-26,bond_gap,2.335
2019-09-27,vn_10y,4.03
2019-09-27,us_10y,1.675
2019-09-27,bond_gap,2.355
2019-09-30,vn_10y,4.04
2019-09-30,us_10y,1.675
2019-09-30,bond_gap,2.365
2019-10-01,vn_10y,4.02
2019-10-01,us_10y,1.644
2019-10-01,bond_gap,2.376
2019-10-02,vn_10y,4.0
2019-10-02,us_10y,1.596
2019-10-02,bond_gap,2.404
2019-10-03,vn_10y,4.01
2019-10-03,us_10y,1.536
2019-10-03,bond_gap,2.474
2019-10-04,vn_10y,4.0
2019-10-04,us_10y,1.515
2019-10-04,bond_gap,2.485
2019-10-07,vn_10y,4.0
2019-10-07,us_10y,1.553
2019-10-07,bond_gap,2.447
2019-10-08,vn_10y,3.98
2019-10-08,us_10y,1.537
2019-10-08,bond_gap,2.443
2019-10-09,vn_10y,3.97
2019-10-09,us_10y,1.589
2019-10-09,bond_gap,2.381
2019-10-10,vn_10y,3.93
2019-10-10,us_10y,1.658
2019-10-10,bond_gap,2.272
2019-10-11,vn_10y,3.9
2019-10-11,us_10y,1.752
2019-10-11,bond_gap,2.148
2019-10-14,vn_10y,3.9
2019-10-14,us_10y,1.733
2019-10-14,bond_gap,2.167
2019-10-15,vn_10y,3.87
2019-10-15,us_10y,1.771
2019-10-15,bond_gap,2.099
2019-10-16,vn_10y,3.82
2019-10-16,us_10y,1.748
2019-10-16,bond_gap,2.072
2019-10-17,vn_10y,3.73
2019-10-17,us_10y,1.757
2019-10-17,bond_gap,1.973
2019-10-18,vn_10y,3.68
2019-10-18,us_10y,1.747
2019-10-18,bond_gap,1.933
2019-10-21,vn_10y,3.65
2019-10-21,us_10y,1.792
2019-10-21,bond_gap,1.858
2019-10-22,vn_10y,3.61
2019-10-22,us_10y,1.768
2019-10-22,bond_gap,1.842
2019-10-23,vn_10y,3.56
2019-10-23,us_10y,1.759
2019-10-23,bond_gap,1.801
2019-10-24,vn_10y,3.59
2019-10-24,us_10y,1.766
2019-10-24,bond_gap,1.824
2019-10-25,vn_10y,3.7
2019-10-25,us_10y,1.801
2019-10-25,bond_gap,1.899
2019-10-28,vn_10y,3.73
2019-10-28,us_10y,1.853
2019-10-28,bond_gap,1.877
2019-10-29,vn_10y,3.65
2019-10-29,us_10y,1.835
2019-10-29,bond_gap,1.815
2019-10-30,vn_10y,3.64
2019-10-30,us_10y,1.798
2019-10-30,bond_gap,1.842
2019-10-31,vn_10y,3.66
2019-10-31,us_10y,1.691
2019-10-31,bond_gap,1.969
2019-11-01,vn_10y,3.65
2019-11-01,us_10y,1.728
2019-11-01,bond_gap,1.922
2019-11-04,vn_10y,3.7
2019-11-04,us_10y,1.786
2019-11-04,bond_gap,1.914
2019-11-05,vn_10y,3.73
2019-11-05,us_10y,1.866
2019-11-05,bond_gap,1.864
2019-11-06,vn_10y,3.72
2019-11-06,us_10y,1.814
2019-11-06,bond_gap,1.906
2019-11-07,vn_10y,3.71
2019-11-07,us_10y,1.926
2019-11-07,bond_gap,1.784
2019-11-08,vn_10y,3.71
2019-11-08,us_10y,1.933
2019-11-08,bond_gap,1.777
2019-11-11,vn_10y,3.71
2019-11-11,us_10y,1.943
2019-11-11,bond_gap,1.767
2019-11-12,vn_10y,3.73
2019-11-12,us_10y,1.909
2019-11-12,bond_gap,1.821
2019-11-13,vn_10y,3.74
2019-11-13,us_10y,1.87
2019-11-13,bond_gap,1.87
2019-11-14,vn_10y,3.72
2019-11-14,us_10y,1.815
2019-11-14,bond_gap,1.905
2019-11-15,vn_10y,3.7
2019-11-15,us_10y,1.834
2019-11-15,bond_gap,1.866
2019-11-18,vn_10y,3.66
2019-11-18,us_10y,1.808
2019-11-18,bond_gap,1.852
2019-11-19,vn_10y,3.62
2019-11-19,us_10y,1.786
2019-11-19,bond_gap,1.834
2019-11-20,vn_10y,3.67
2019-11-20,us_10y,1.738
2019-11-20,bond_gap,1.932
2019-11-21,vn_10y,3.68
2019-11-21,us_10y,1.772
2019-11-21,bond_gap,1.908
2019-11-22,vn_10y,3.67
2019-11-22,us_10y,1.774
2019-11-22,bond_gap,1.896
2019-11-25,vn_10y,3.66
2019-11-25,us_10y,1.764
2019-11-25,bond_gap,1.896
2019-11-26,vn_10y,3.69
2019-11-26,us_10y,1.74
2019-11-26,bond_gap,1.95
2019-11-27,vn_10y,3.52
2019-11-27,us_10y,1.767
2019-11-27,bond_gap,1.753
2019-11-29,vn_10y,3.55
2019-11-29,us_10y,1.776
2019-11-29,bond_gap,1.774
2019-12-02,vn_10y,3.54
2019-12-02,us_10y,1.836
2019-12-02,bond_gap,1.704
2019-12-03,vn_10y,3.53
2019-12-03,us_10y,1.709
2019-12-03,bond_gap,1.821
2019-12-04,vn_10y,3.53
2019-12-04,us_10y,1.781
2019-12-04,bond_gap,1.749
2019-12-05,vn_10y,3.51
2019-12-05,us_10y,1.797
2019-12-05,bond_gap,1.713
2019-12-06,vn_10y,3.5
2019-12-06,us_10y,1.842
2019-12-06,bond_gap,1.658
2019-12-09,vn_10y,3.51
2019-12-09,us_10y,1.829
2019-12-09,bond_gap,1.681
2019-12-10,vn_10y,3.51
2019-12-10,us_10y,1.833
2019-12-10,bond_gap,1.677
2019-12-11,vn_10y,3.51
2019-12-11,us_10y,1.79
2019-12-11,bond_gap,1.72
2019-12-12,vn_10y,3.52
2019-12-12,us_10y,1.897
2019-12-12,bond_gap,1.623
2019-12-13,vn_10y,3.51
2019-12-13,us_10y,1.819
2019-12-13,bond_gap,1.691
2019-12-16,vn_10y,3.51
2019-12-16,us_10y,1.892
2019-12-16,bond_gap,1.618
2019-12-17,vn_10y,3.51
2019-12-17,us_10y,1.889
2019-12-17,bond_gap,1.621
2019-12-18,vn_10y,3.51
2019-12-18,us_10y,1.924
2019-12-18,bond_gap,1.586
2019-12-19,vn_10y,3.5
2019-12-19,us_10y,1.908
2019-12-19,bond_gap,1.592
